hless_rate_per10k
8.56764316207861
8.18125637022482
8.930968753034911
22.124944212855258
14.229045616463155
39.853763258018574
9.2125870260453
15.107681300858186
7.643094223851799
11.627132565961084
12.945953525179304
13.535488358540047
24.422085922827335
14.925373134328359
12.304649119654636
6.500108335138919
5.414562712531842
78.27846725784525
9.42044382851024
11.33742405282757
10.733969514846674
5.2007648183556405
17.802566902134117
16.143340252979876
3.3072127741896127
18.749901523626452
6.626555922860865
18.8870316111496
7.645734874586055
12.844813485610922
6.740613994152817
36.151425768289236
8.031986099167545
4.369219886192225
4.1224313615178305
34.403771148590685
13.397232065696057
33.92359714966302
4.628256810149306
13.764815007109666
8.79502213713055
16.886642548475805
8.78213842136661
12.190068189034859
15.815529667999254
13.475209654192758
5.025739076944541
8.527832785796866
19.475238625176562
3.2343407548213663
8.927120802637257
10.270310676897976
49.95159962971954
15.54538729643592
20.22380432711462
8.937437934458789
13.35403389536083
9.737113990111848
10.278825374993577
2.9253467053606332
15.560742469712125
9.743015819453177
12.535169205136668
27.613650066320993
15.111831320306758
11.211419579958989
8.27959819274466
5.468310345193728
7.662877191446039
52.11224906086915
14.250782717969484
18.792416821647304
13.969133618939066
4.273371724753506
38.27964226084931
